Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2010-11-18,27.253,27.253,26.344,27.245,3315
2010-11-19,27.24,27.24,27.24,27.24,12
2010-11-22,26.99,26.99,26.501,26.982,1019
2010-11-23,26.99,26.99,26.923,26.923,439
2010-11-24,26.923,26.923,26.917,26.917,46
2010-11-25,26.99,26.99,26.528,26.982,121
2010-11-26,26.955,26.969,26.955,26.969,2314
2010-11-29,26.963,26.963,26.33,26.917,233
2010-11-30,26.792,26.969,26.792,26.969,79
2010-12-01,26.955,26.955,25.876,26.937,325
2010-12-02,26.93,26.93,26.903,26.903,75
2010-12-03,26.89,26.89,26.66,26.884,55
2010-12-06,26.884,26.884,26.218,26.218,89
2010-12-07,26.226,26.226,26.068,26.218,4126
2010-12-08,26.89,26.89,26.89,26.89,3
2010-12-09,26.851,26.851,26.851,26.851,22
2010-12-10,26.858,26.858,26.851,26.851,25
2010-12-13,26.199,26.812,26.192,26.812,121
2010-12-14,26.91,26.91,26.903,26.903,318
2010-12-15,26.91,26.91,26.91,26.91,24
2010-12-16,26.91,26.976,26.66,26.976,16181
2010-12-17,26.976,27.187,26.976,27.187,45736
2010-12-20,27.179,27.179,27.179,27.179,20
2010-12-21,27.174,27.174,26.265,26.265,563
2010-12-22,26.627,26.91,26.33,26.825,33115
2010-12-23,26.785,26.99,26.785,26.99,208339
2010-12-27,27.121,27.977,27.121,27.977,1895
2010-12-28,27.845,27.845,27.647,27.647,2331
2010-12-29,27.647,27.909,27.647,27.909,2118
2010-12-30,27.979,29.294,27.979,28.309,335191
2010-12-31,28.309,28.37,28.309,28.309,154699
2011-01-03,28.898,28.898,28.305,28.865,69303
2011-01-04,28.865,28.964,28.833,28.833,167
2011-01-05,28.964,28.964,26.917,28.305,874
2011-01-07,27.647,27.647,27.647,27.647,72
2011-01-10,26.99,27.977,26.99,27.713,767
2011-01-11,27.385,27.963,27.385,27.707,17892
2011-01-12,27.977,27.977,27.279,27.977,359
2011-01-13,28.168,28.168,28.043,28.043,20
2011-01-14,27.68,28.043,27.68,27.977,227
2011-01-17,27.732,27.779,27.732,27.779,37
2011-01-18,28.168,28.168,27.747,27.747,52
2011-01-19,28.096,28.096,27.101,27.779,1885
2011-01-21,28.174,28.174,27.779,27.779,15
2011-01-24,28.292,28.292,27.121,27.121,571
2011-01-25,27.121,27.121,26.99,26.99,14780
2011-01-26,26.99,27.121,26.746,27.121,75
2011-01-27,27.062,27.845,27.062,27.845,39
2011-01-28,27.319,27.319,27.319,27.319,10121
2011-01-31,28.164,28.164,27.056,27.979,388
2011-02-01,27.969,27.969,27.647,27.911,352
2011-02-02,27.897,27.897,27.352,27.352,43
2011-02-03,27.325,27.325,26.99,26.99,445
2011-02-04,27.627,27.812,26.99,27.779,455
2011-02-07,27.839,27.839,27.154,27.319,474
2011-02-08,27.319,27.319,26.33,27.319,88215
2011-02-09,27.772,27.772,26.627,27.121,4053
2011-02-10,27.673,27.673,26.923,26.923,1154
2011-02-11,26.923,26.923,26.923,26.923,12203
2011-02-14,26.792,27.425,26.792,27.425,120
2011-02-15,27.654,28.009,27.654,27.752,1458
2011-02-16,28.107,28.305,27.977,27.977,12632
2011-02-17,27.944,28.305,27.911,28.299,22848
2011-02-18,27.008,28.299,27.008,28.299,182
2011-02-21,28.292,28.299,28.292,28.292,648
2011-02-22,28.292,28.292,27.977,27.977,208
2011-02-23,27.977,27.977,27.977,27.977,322
2011-02-25,28.292,28.292,27.594,27.911,40
2011-02-28,27.227,27.971,27.219,27.903,1137
2011-03-01,28.299,28.299,27.647,27.977,60078
2011-03-02,27.977,27.977,27.977,27.977,3
2011-03-03,27.647,27.647,27.647,27.647,151904
2011-03-04,27.977,28.107,27.977,28.107,11918
2011-03-07,27.417,28.305,27.417,28.305,247054
2011-03-08,28.471,28.471,27.977,27.99,509
2011-03-09,28.503,28.503,27.812,28.009,43
2011-03-10,28.503,28.503,27.977,28.305,158
2011-03-11,27.977,27.977,27.977,27.977,23090
2011-03-15,28.305,28.305,27.66,28.273,3188
2011-03-16,28.305,28.305,28.273,28.273,572
2011-03-17,28.636,28.636,28.589,28.589,334
2011-03-18,28.636,28.667,28.589,28.589,707
2011-03-21,28.667,28.667,28.404,28.438,357
2011-03-22,28.503,28.503,28.497,28.503,1686
2011-03-23,28.503,28.503,28.305,28.503,376
2011-03-24,28.24,28.503,27.977,28.503,38471
2011-03-25,28.503,28.503,28.438,28.438,15
2011-03-28,28.503,28.503,27.911,28.438,309
2011-03-29,28.305,28.305,28.305,28.305,86
2011-03-30,28.438,28.438,27.647,27.647,36574
2011-03-31,27.979,27.979,27.647,27.716,1192
2011-04-01,27.911,27.911,27.911,27.911,44
2011-04-04,28.305,28.305,28.305,28.305,107
2011-04-05,28.305,28.305,27.747,28.299,24474
2011-04-06,28.299,28.299,28.299,28.299,46
2011-04-07,27.786,27.786,27.786,27.786,22
2011-04-08,28.636,28.636,27.799,28.292,759
2011-04-11,28.273,28.273,28.273,28.273,15
2011-04-12,28.273,28.273,28.266,28.266,13
2011-04-13,28.266,28.266,27.805,28.075,113
2011-04-14,28.135,28.135,28.135,28.135,20
2011-04-15,28.075,28.075,28.075,28.075,30
2011-04-18,28.075,28.075,28.075,28.075,20
2011-04-19,27.68,28.075,27.641,27.68,314
2011-04-20,28.075,28.522,27.647,28.522,634
2011-04-21,28.305,28.503,28.305,28.503,22
2011-04-26,27.491,28.438,27.491,27.503,525
2011-04-27,27.503,28.398,27.45,28.398,9697
2011-04-28,28.352,28.398,27.582,27.582,1711
2011-04-29,28.234,28.234,27.647,28.234,216
2011-05-02,28.299,28.299,27.594,28.299,187
2011-05-04,28.299,28.299,27.732,28.299,43
2011-05-05,28.305,28.305,27.732,27.732,147
2011-05-06,28.142,28.142,28.142,28.142,20
2011-05-09,28.116,28.116,28.116,28.116,23
2011-05-10,28.226,28.226,28.226,28.226,22
2011-05-11,28.213,28.213,27.51,28.213,246
2011-05-12,26.996,26.996,26.996,26.996,42
2011-05-13,27.977,27.977,27.957,27.957,15
2011-05-16,27.688,27.688,27.66,27.66,72
2011-05-17,27.017,27.017,27.017,27.017,91
2011-05-18,27.627,27.627,26.99,27.575,212
2011-05-19,27.561,27.561,26.99,27.523,86
2011-05-20,27.319,27.319,26.996,26.996,253
2011-05-23,26.99,27.529,26.99,27.529,84
2011-05-24,27.529,27.529,26.582,26.99,1339
2011-05-25,27.24,27.24,26.33,26.33,1414
2011-05-26,25.739,26.258,25.739,26.258,191
2011-05-27,26.33,26.607,26.33,26.607,794
2011-05-30,26.87,26.87,26.463,26.594,268
2011-05-31,26.317,26.325,26.042,26.254,1347
2011-06-01,26.258,26.311,26.101,26.265,4974
2011-06-02,26.265,26.265,26.199,26.246,372
2011-06-03,26.199,26.252,26.199,26.206,814
2011-06-06,26.199,26.199,26.002,26.002,854
2011-06-07,26.463,26.463,26.325,26.325,187
2011-06-08,26.317,26.317,26.254,26.254,93
2011-06-09,26.254,26.263,26.254,26.263,109
2011-06-10,26.263,26.263,24.036,24.354,2074
2011-06-13,25.146,25.206,24.948,25.206,193
2011-06-14,25.014,25.903,24.693,25.903,352
2011-06-15,25.903,25.903,25.369,25.408,248
2011-06-16,25.407,26.007,25.407,26.007,349
2011-06-17,26,26.229,26,26,167
2011-06-20,26,26.035,25.739,25.739,370
2011-06-21,26.33,26.33,25.965,25.965,39
2011-06-22,26.132,26.2,23.699,23.699,3298
2011-06-24,24.03,24.354,24.03,24.354,370
2011-06-27,24.553,25.117,24.354,24.684,436
2011-06-28,24.684,24.684,24.581,24.581,107
2011-06-29,24.587,25.015,24.581,25,457
2011-06-30,25.594,26.16,24.312,26.16,780
2011-07-01,26.386,26.386,26.186,26.254,86
2011-07-04,26.325,26.325,26.254,26.254,278
2011-07-05,24.809,25.015,24.809,25.015,88
2011-07-06,25.048,25.671,25.048,25.671,118
2011-07-07,26.042,26.042,25.836,25.836,5
2011-07-11,25.463,25.491,25.048,25.048,66
2011-07-12,25.048,25.048,24.36,24.36,401
2011-07-13,24.12,25.285,24.12,25.285,193
2011-07-14,25.285,25.285,24.65,25.276,71
2011-07-18,24.802,24.802,24.802,24.802,131
2011-07-19,25.498,25.498,24.464,24.878,371
2011-07-20,25.387,25.387,24.188,24.188,886
2011-07-21,24.209,24.209,24.12,24.12,505
2011-07-25,24.12,24.12,24.112,24.112,75
2011-07-26,24.692,24.692,24.692,24.692,124
2011-07-27,24.12,24.12,24.12,24.12,116
2011-07-29,23.734,23.774,23.43,23.43,966
2011-08-01,23.941,23.941,23.223,23.223,246
2011-08-02,23.292,23.292,23.223,23.223,756
2011-08-03,22.948,22.948,22.396,22.672,3131
2011-08-04,22.065,22.065,21.046,21.356,670
2011-08-05,20.501,21.155,19.984,20.329,2003
2011-08-08,19.103,21.01,19.103,20.806,2399
2011-08-09,20.329,20.398,19.825,19.984,17224
2011-08-10,20.673,20.673,19.639,19.647,7175
2011-08-11,19.647,19.778,19.639,19.778,76808
2011-08-12,19.984,22.741,19.984,22.741,923
2011-08-16,23.361,23.361,22.176,22.603,1550
2011-08-17,22.176,22.176,20.467,21.363,1875
2011-08-18,21.432,22.741,20.695,22.741,1053
2011-08-19,21.7,22.735,21.363,22.735,3126
2011-08-22,21.873,22.465,21.873,22.465,894
2011-08-23,21.707,23.879,21.679,22.584,3579
2011-08-24,22.589,23.085,21.501,23.085,22179
2011-08-25,21.501,21.873,21.328,21.328,48395
2011-08-26,21.975,21.975,20.832,20.832,15489
2011-08-29,20.915,21.363,20.673,21.363,20181
2011-08-30,20.915,21.163,20.673,20.673,180141
2011-08-31,20.707,21.363,20.673,21.363,2724
2011-09-01,19.434,21.155,19.434,20.632,1869
2011-09-02,20.673,20.673,20.158,20.673,1059
2011-09-05,20.604,20.673,20.102,20.604,1044
2011-09-06,20.536,20.536,20.102,20.536,145
2011-09-07,20.949,20.949,20.536,20.536,4072
2011-09-08,20.536,20.536,19.984,20.295,2498
2011-09-09,20.239,20.239,15.264,15.264,3640
2011-09-12,17.573,18.814,17.227,18.089,1262
2011-09-13,18.261,18.365,17.477,17.504,1081
2011-09-14,18.331,18.331,17.504,17.504,485
2011-09-15,17.573,17.573,17.573,17.573,29
2011-09-16,18.331,18.331,18.261,18.261,147
2011-09-19,19.288,19.288,18.261,18.261,206
2011-09-20,19.019,19.019,18.227,18.227,420
2011-09-21,18.227,18.227,18.158,18.158,4
2011-09-22,17.579,17.916,16.684,16.684,5592
2011-09-23,17.469,17.634,17.235,17.629,605
2011-09-26,17.573,17.573,17.573,17.573,314
2011-09-27,17.235,18.607,17.235,17.573,24470
2011-09-28,19.296,19.296,17.916,18.53,823
2011-09-29,18.675,19.123,18.675,19.123,961
2011-09-30,18.819,19.529,18.814,19.529,13620
2011-10-03,18.696,19.365,18.696,19.296,1278
2011-10-04,19.502,19.502,18.607,19.04,2042
2011-10-05,19.708,19.708,18.352,18.365,14734
2011-10-06,18.261,18.895,18.261,18.895,38
2011-10-07,19.639,19.639,18.214,18.214,4204
2011-10-10,18.607,18.607,18.607,18.607,343
2011-10-11,18.622,18.881,18.622,18.814,83936
2011-10-12,18.675,19.288,18.675,19.288,4681
2011-10-14,18.952,21.019,18.952,19.984,3079
2011-10-17,19.406,19.847,19.406,19.695,1338
2011-10-18,19.681,19.681,18.952,18.964,171598
2011-10-19,19.019,19.019,18.952,18.986,90523
2011-10-20,18.986,18.986,18.986,18.986,288
2011-10-21,18.978,18.978,18.978,18.978,3
2011-10-24,19.406,19.406,19.406,19.406,5
2011-10-25,19.019,19.019,18.613,19.019,495
2011-10-26,18.998,18.998,18.945,18.945,12
2011-10-27,18.998,19.344,18.814,19.344,12082
2011-10-28,19.344,19.344,19.344,19.344,4
2011-10-31,19.365,19.365,19.302,19.302,301
2011-11-02,19.296,19.743,18.881,18.881,1428
2011-11-03,20.239,20.985,20.239,20.295,2216
2011-11-04,19.984,20.949,19.984,20.949,3939
2011-11-07,21.363,21.363,20.935,21.328,8127
2011-11-08,21.466,21.466,21.466,21.466,293
2011-11-09,21.466,21.466,20.832,21.302,1106
2011-11-10,20.66,20.66,20.054,20.627,3055
2011-11-14,20.646,20.646,20.646,20.646,29
2011-11-15,21.094,21.094,20.735,20.735,12
2011-11-16,20.597,20.667,20.597,20.667,153
2011-11-17,20.673,20.673,20.673,20.673,435
2011-11-18,20.673,21.28,20.673,21.28,1150
2011-11-21,21.294,21.294,21.046,21.067,1003
2011-11-22,20.239,20.707,20.239,20.707,2466
2011-11-23,19.991,20.205,19.991,20.184,715
2011-11-24,20.191,20.522,19.778,19.778,5166
2011-11-25,19.488,19.778,19.302,19.384,864
2011-11-28,19.371,20.178,18.986,19.226,2115
2011-11-29,19.232,19.232,19.226,19.226,292
2011-11-30,19.743,19.743,19.743,19.743,13
2011-12-01,19.743,19.75,19.722,19.722,914
2011-12-02,19.75,19.75,19.75,19.75,21
2011-12-05,19.639,19.743,19.296,19.743,58633
2011-12-06,19.729,19.729,19.729,19.729,5
2011-12-07,19.647,19.647,19.296,19.296,928
2011-12-08,19.729,19.729,19.729,19.729,60
2011-12-09,19.703,19.722,19.219,19.722,1380
2011-12-12,18.917,19.288,18.917,19.288,34
2011-12-13,19.288,19.288,19.019,19.288,29029
2011-12-14,19.296,19.296,18.792,19.123,1837
2011-12-15,18.599,18.607,18.599,18.607,546
2011-12-16,18.158,18.158,17.916,17.916,2350
2011-12-19,17.987,17.987,16.126,16.153,3859
2011-12-20,17.76,17.76,15.85,15.85,2088
2011-12-21,16.401,16.47,15.264,15.85,2903
2011-12-22,15.664,15.664,14.961,15.16,1878
2011-12-23,15.788,16.401,15.299,16.284,3478
2011-12-27,16.333,16.504,16.195,16.215,943
2011-12-28,15.87,16.449,15.863,16.449,785
2011-12-29,18.055,18.055,16.538,16.538,314
2011-12-30,16.4,16.4,16.061,16.061,131
2012-01-02,16.201,16.201,16.201,16.201,137
2012-01-03,16.215,17.227,16.195,16.195,1968
2012-01-04,16.794,16.794,16.794,16.794,81
2012-01-05,16.608,16.608,16.547,16.547,363
2012-01-09,17.227,17.227,17.227,17.227,581
2012-01-10,17.227,17.227,16.952,16.952,349
2012-01-11,16.96,16.96,16.952,16.952,1358
2012-01-12,16.96,16.96,16.96,16.96,50
2012-01-13,17.001,17.001,15.657,15.954,3746
2012-01-16,17.227,17.227,16.538,16.538,420
2012-01-17,16.65,16.849,16.65,16.676,2101
2012-01-18,16.547,16.547,16.126,16.464,1838
2012-01-19,16.47,16.538,16.464,16.464,1562
2012-01-20,16.815,16.815,16.538,16.538,1364
2012-01-23,16.263,16.669,16.263,16.664,2030
2012-01-24,17.642,17.642,16.676,17.227,2495
2012-01-25,17.428,17.987,17.428,17.987,2122
2012-01-26,17.916,17.987,17.916,17.925,35849
2012-01-27,17.937,18.881,17.937,18.881,271
2012-01-30,18.062,18.622,18.02,18.392,575
2012-01-31,18.536,18.6,18.5,18.5,325
2012-02-01,18.331,18.331,17.93,18.261,9249
2012-02-02,19.296,19.296,18.344,19.115,36340
2012-02-03,18.743,18.743,18.607,18.607,239
2012-02-06,18.607,19.434,18.607,18.964,5155
2012-02-07,19.156,19.708,19.156,19.708,18565
2012-02-08,20.121,20.121,20.054,20.054,263
2012-02-09,19.881,19.881,19.13,19.639,975
2012-02-10,19.365,19.365,18.952,19.296,19094
2012-02-13,19.296,19.365,19.296,19.365,1266
2012-02-14,19.703,20.329,19.703,19.825,1302
2012-02-15,20.522,21.019,20.019,20.673,906
2012-02-16,21.363,21.363,20.702,21.225,2931
2012-02-17,21.294,21.294,21.225,21.225,12
2012-02-20,21.218,22.741,21.218,22.741,2659
2012-02-21,22.705,23.567,22.017,22.465,13473
2012-02-22,21.783,21.783,21.225,21.225,1369
2012-02-23,20.673,20.673,20.158,20.191,4522
2012-02-24,20.158,20.627,20.158,20.627,52
2012-02-27,20.005,20.695,19.336,20.695,891
2012-02-28,20.584,20.584,18.952,18.952,13345
2012-02-29,18.953,19.148,18.73,18.744,5399
2012-03-01,18.743,18.743,18.275,18.738,1426
2012-03-02,18.73,20.184,18.73,19.434,42105
2012-03-05,19.434,20.571,19.434,20.398,3425
2012-03-06,20.467,20.742,19.894,20.205,19074
2012-03-07,20.329,20.329,20.329,20.329,328
2012-03-08,20.363,21.019,20.329,20.942,1249
2012-03-09,20.942,21.493,20.942,21.487,8512
2012-03-12,21.432,21.432,20.949,21.019,740
2012-03-13,21.025,21.424,21.019,21.424,872
2012-03-14,21.363,21.52,21.363,21.487,2137
2012-03-15,21.432,21.432,21.363,21.363,1484
2012-03-16,21.363,21.899,21.363,21.899,5386
2012-03-19,21.899,21.899,21.899,21.899,223
2012-03-20,21.038,21.873,21.033,21.866,210
2012-03-21,21.707,21.873,21.707,21.866,24
2012-03-22,21.025,21.411,20.881,21.294,1477
2012-03-23,21.052,21.363,21.052,21.363,1080
2012-03-26,21.363,21.673,21.363,21.363,487
2012-03-27,21.363,21.556,21.06,21.424,1723
2012-03-28,21.644,21.644,21.604,21.604,24
2012-03-29,21.604,21.604,21.052,21.052,169
2012-03-30,21.052,21.541,21.052,21.541,93
2012-04-02,21.66,21.66,21.322,21.322,617
2012-04-03,21.322,21.501,21.155,21.501,2827
2012-04-04,21.66,21.66,21.128,21.142,618
2012-04-05,21.363,21.363,21.363,21.363,1589
2012-04-10,21.363,21.363,21.288,21.288,12
2012-04-11,21.155,21.198,21.155,21.198,203
2012-04-12,21.204,21.204,21.204,21.204,1802
2012-04-13,21.198,21.204,21.155,21.155,39910
2012-04-16,20.881,20.881,20.881,20.881,87
2012-04-17,21.288,21.288,20.949,20.949,101
2012-04-18,20.37,21.272,20.074,21.272,777
2012-04-19,21.038,21.038,20.088,20.088,257
2012-04-20,21.01,21.01,20.487,20.812,75
2012-04-23,20.776,20.776,20.329,20.48,1758
2012-04-24,20.329,20.735,20.329,20.735,129
2012-04-25,20.735,20.735,20.735,20.735,213
2012-04-26,20.673,20.673,20.673,20.673,731
2012-04-27,20.398,20.48,20.398,20.48,2592
2012-05-02,20.673,20.673,20.673,20.673,23
2012-05-04,20.673,20.673,20.673,20.673,2
2012-05-07,20.398,20.398,20.398,20.398,1161
2012-05-08,20.329,20.673,20.329,20.673,1268
2012-05-09,20.742,20.742,20.158,20.398,678
2012-05-10,20.398,20.673,19.984,20.667,19884
2012-05-14,20.329,20.329,20.329,20.329,916
2012-05-15,20.673,20.673,20.467,20.467,45
2012-05-16,19.984,20.309,19.847,20.309,7461
2012-05-17,19.984,19.984,19.984,19.984,72
2012-05-18,19.984,19.984,19.619,19.619,280
2012-05-21,19.984,20.673,19.854,20.673,125
2012-05-22,20.66,20.66,19.619,20.66,7
2012-05-23,19.619,20.673,19.545,20.158,1006
2012-05-25,20.604,20.604,20.604,20.604,2
2012-05-28,20.617,21.306,20.617,21.306,1326
2012-05-29,21.356,21.363,20.688,21.363,695
2012-05-30,19.984,21.363,19.984,21.363,26
2012-05-31,20.672,20.672,20.672,20.672,363
2012-06-01,20.673,21.019,20.673,21.019,8333
2012-06-04,20.68,21.155,20.673,21.155,274
2012-06-05,21.32,21.356,21.32,21.356,12
2012-06-06,21.356,21.635,20.823,21.635,671
2012-06-08,21.708,21.708,21.708,21.708,5
2012-06-11,21.341,21.845,21.341,21.845,1033
2012-06-12,21.432,21.845,21.432,21.845,23
2012-06-13,21.845,21.845,21.535,21.845,153
2012-06-14,21.363,21.866,21.363,21.866,1460
2012-06-15,21.362,21.694,20.996,21.694,304
2012-06-18,21.679,21.679,21.679,21.679,435
2012-06-19,22.39,22.39,22.045,22.045,262
2012-06-20,22.051,22.051,22.051,22.051,540
2012-06-21,22.396,22.396,22.396,22.396,363
2012-06-22,21.715,22.88,21.715,22.88,1299
2012-06-25,22.126,22.742,22.126,22.391,315
2012-06-26,21.845,22.327,21.845,22.327,79
2012-06-27,22.98,22.98,22.412,22.98,271
2012-06-28,22.98,22.98,22.327,22.398,223
2012-06-29,22.19,22.19,22.19,22.19,145
2012-07-02,23.982,23.982,21.593,21.946,402
2012-07-03,23.017,23.017,22.456,22.456,946
2012-07-04,23.736,23.736,23.715,23.715,103
2012-07-05,22.442,23.987,22.442,23.987,3736
2012-07-06,23.987,23.987,23.987,23.987,27
2012-07-09,23.987,23.987,23.109,23.109,2193
2012-07-10,23.276,24.455,23.276,23.75,874
2012-07-11,24.096,24.168,23.958,24.168,494
2012-07-12,24.455,24.455,24.383,24.455,96048
2012-07-13,24.455,24.563,24.132,24.132,27472
2012-07-16,24.814,25.139,24.814,25.132,277
2012-07-17,24.535,24.535,24.535,24.535,64
2012-07-19,24.535,24.599,24.527,24.527,2446
2012-07-20,24.527,24.527,24.527,24.527,1927
2012-07-23,24.527,24.527,24.383,24.455,21126
2012-07-24,24.455,24.491,24.455,24.455,1800
2012-07-25,24.419,24.463,24.419,24.455,10245
2012-07-26,24.455,24.455,24.455,24.455,2788
2012-07-27,24.455,25.051,24.455,25.051,1914
2012-07-31,24.455,24.455,24.455,24.455,92
2012-08-01,24.096,24.096,24.096,24.096,92
2012-08-03,24.809,24.809,24.455,24.592,384
2012-08-07,25.161,25.535,25.161,25.535,69870
2012-08-08,26.139,26.139,24.455,24.455,1021
2012-08-09,25.894,25.894,25.176,25.176,892
2012-08-10,25.176,25.176,24.096,24.096,1157
2012-08-13,25.176,25.176,25.176,25.176,1566
2012-08-14,25.607,25.607,24.455,25.167,329
2012-08-16,25.167,25.167,25.167,25.167,12
2012-08-17,25.167,25.167,24.455,24.455,141
2012-08-20,24.455,25.253,24.103,24.103,758
2012-08-21,25.176,25.176,23.75,25.088,243
2012-08-22,24.814,24.857,24.139,24.857,239
2012-08-23,24.663,25.167,24.663,25.167,222
2012-08-24,25.167,25.167,25.167,25.167,4
2012-08-27,25.785,25.785,24.311,24.311,167
2012-08-28,24.455,24.455,23.736,24.311,299
2012-08-29,24.311,24.448,24.311,24.448,3030
2012-08-30,25.463,25.463,24.103,24.527,7082
2012-08-31,24.814,24.814,24.814,24.814,5
2012-09-03,24.419,24.419,24.419,24.419,201
2012-09-04,24.419,24.419,24.419,24.419,3
2012-09-05,24.455,24.455,23.017,24.305,1008
2012-09-06,24.087,24.087,24.087,24.087,4
2012-09-07,24.448,24.455,23.736,24.096,1216
2012-09-10,24.096,24.096,24.096,24.096,34
2012-09-11,23.952,23.952,23.521,23.521,109
2012-09-12,22.398,24.06,22.398,24.045,480
2012-09-13,23.945,23.945,23.736,23.736,206
2012-09-14,23.376,23.376,23.362,23.362,538
2012-09-17,23.376,23.376,22.737,22.773,193
2012-09-18,23.736,23.736,23.736,23.736,2
2012-09-19,22.658,23.736,22.658,23.591,167
2012-09-20,23.586,24.211,22.859,24.211,1644
2012-09-21,24.211,24.211,24.211,24.211,1
2012-09-24,24.211,24.211,23.376,24.168,281
2012-09-25,24.168,24.168,24.168,24.168,4
2012-09-26,24.168,24.168,24.087,24.087,3
2012-09-27,24.087,24.087,23.455,23.736,117
2012-09-28,23.736,23.736,23.017,23.017,428
2012-10-01,22.549,22.643,22.297,22.643,1505
2012-10-02,23.369,23.369,22.297,23.369,213
2012-10-05,22.586,22.586,22.297,22.297,223
2012-10-08,23.017,23.017,23.017,23.017,30
2012-10-09,23.918,23.918,23.447,23.728,352
2012-10-10,23.728,23.736,23.728,23.736,87
2012-10-11,23.736,23.736,23.232,23.232,517
2012-10-12,23.736,23.736,23.664,23.664,3
2012-10-15,23.736,23.736,23.09,23.232,88
2012-10-16,23.736,23.736,23.736,23.736,2
2012-10-18,23.728,23.728,23.521,23.521,4
2012-10-19,23.376,23.376,22.333,22.737,284
2012-10-23,23.728,23.736,23.521,23.591,1003
2012-10-24,23.527,23.591,23.521,23.591,305
2012-10-25,23.591,23.591,22.939,23.477,318
2012-10-26,23.591,23.591,23.003,23.19,137
2012-10-29,23.586,23.586,23.586,23.586,81
2012-10-30,23.586,23.586,23.054,23.376,430
2012-10-31,23.376,23.376,23.376,23.376,7
2012-11-02,23.591,23.736,23.591,23.736,170
2012-11-05,23.736,23.736,23.736,23.736,417
2012-11-06,23.736,23.736,23.054,23.555,333
2012-11-07,23.535,23.555,23.535,23.555,543
2012-11-08,23.736,23.736,23.736,23.736,481
2012-11-09,23.736,24.383,23.736,24.383,570
2012-11-12,24.455,24.455,23.736,24.383,4577
2012-11-13,24.455,25.176,24.455,25.176,906
2012-11-14,25.607,25.607,24.886,25.176,189
2012-11-15,25.894,26.606,24.959,25.176,2501
2012-11-19,24.814,24.995,24.814,24.814,1228
2012-11-20,25.304,25.822,25.247,25.822,5816
2012-11-21,25.535,26.613,25.535,26.613,3405
2012-11-22,26.613,26.972,26.613,26.972,1545
2012-11-23,26.613,27.333,26.613,26.721,5699
2012-11-26,26.613,28.051,25.894,25.894,1109
2012-11-27,25.894,26.506,25.894,26.506,709
2012-11-28,26.613,28.051,26.116,28.051,9184
2012-11-29,26.693,28.59,26.693,28.412,6219
2012-11-30,28.268,28.268,28.268,28.268,5
2012-12-03,27.053,28.051,27.053,28.051,271
2012-12-04,28.403,28.412,28.051,28.051,4131
2012-12-05,27.361,28.355,27.333,28.355,221
2012-12-06,28.339,28.339,27.333,28.017,885
2012-12-07,28.195,28.195,27.484,28.045,148
2012-12-10,28.045,28.045,27.973,27.973,5
2012-12-11,27.973,27.973,27.333,27.957,550
2012-12-12,28.045,28.268,28.008,28.268,3744
2012-12-13,27.498,27.498,27.498,27.498,158
2012-12-14,28.268,28.268,28.268,28.268,6
2012-12-17,27.556,27.556,27.519,27.519,304
2012-12-18,28.195,28.195,27.57,28.123,10530
2012-12-19,28.412,28.412,28.051,28.412,7117
2012-12-20,28.412,28.412,28.051,28.051,739
2012-12-21,28.051,28.051,28.051,28.051,487
2012-12-27,28.375,28.412,28.375,28.403,217
2012-12-28,28.412,28.412,28.332,28.332,7
2013-01-02,28.051,28.195,28.051,28.195,48
2013-01-03,28.412,28.412,28.268,28.268,5
2013-01-04,28.268,28.268,27.339,27.339,77
2013-01-07,27.339,27.339,27.319,27.319,56
2013-01-08,27.319,28.268,27.319,28.268,29744
2013-01-09,28.268,28.268,27.764,28.268,933
2013-01-10,28.412,28.412,28.051,28.051,1018
2013-01-11,27.707,28.698,27.707,28.698,21179
2013-01-14,28.698,28.698,28.339,28.339,111
2013-01-15,28.626,28.843,28.626,28.771,1710
2013-01-16,29.13,29.13,28.771,28.771,1637
2013-01-17,28.843,29.418,28.771,29.418,230
2013-01-18,29.49,29.49,29.49,29.49,581
2013-01-21,28.793,29.49,28.793,29.49,55
2013-01-22,29.49,29.85,29.49,29.85,250
2013-01-23,29.929,29.929,29.49,29.921,1880
2013-01-24,30.138,30.138,30.065,30.065,79
2013-01-25,30.065,30.209,29.921,30.209,1713
2013-01-28,30.497,30.497,28.785,29.239,504
2013-01-29,28.771,28.785,28.771,28.785,87
2013-01-30,29.49,29.842,29.49,29.842,63
2013-01-31,29.771,29.813,29.771,29.813,49
2013-02-01,28.498,28.498,28.498,28.498,3
2013-02-04,28.771,29.706,28.771,29.706,102
2013-02-05,29.706,30.209,29.706,30.209,1950
2013-02-06,29.181,30.749,29.181,30.749,1968
2013-02-07,30.856,30.929,30.576,30.576,2572
2013-02-08,30.929,31.209,30.606,31.209,5737
2013-02-11,31.217,32.166,31.217,31.929,1104
2013-02-12,32.008,32.008,31.929,32.008,103
2013-02-13,32.015,35.186,32.015,32.023,1011
2013-02-14,34.518,35.186,31.907,32.015,43419
2013-02-15,32.044,34.166,32.044,32.186,1399
2013-02-18,32.943,33.374,32.383,32.383,1009
2013-02-19,33.087,33.504,33.079,33.504,15736
2013-02-20,33.518,34.317,33.504,33.504,17951
2013-02-21,33.489,33.489,33.489,33.489,405
2013-02-22,32.691,33.447,32.475,32.519,649
2013-02-25,32.721,33.805,32.547,33.439,14436
