Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1997-06-30,15.006,15.006,15.006,15.006,1860351
1997-07-01,15.246,15.246,15.246,15.246,3472353
1997-07-02,15.841,15.841,15.841,15.841,3185390
1997-07-03,16.034,16.034,16.034,16.034,1751771
1997-07-04,16.352,16.352,16.352,16.352,671656
1997-07-07,16.629,17.028,16.629,16.788,1053576
1997-07-08,17.183,17.183,16.827,17.064,1104137
1997-07-09,16.827,17.105,16.827,17.028,509491
1997-07-10,16.629,16.946,16.629,16.67,708745
1997-07-11,16.435,16.47,16.116,16.194,681291
1997-07-14,16.234,16.234,15.758,15.917,1276955
1997-07-15,15.841,16.034,15.841,16,1539069
1997-07-16,15.958,16.116,15.958,16.034,798498
1997-07-17,16.234,16.553,16.234,16.553,972581
1997-07-18,16.435,16.47,16.234,16.234,951295
1997-07-21,16.034,16.194,16,16.076,121408
1997-07-22,16.034,16.076,16,16.076,883053
1997-07-23,16.076,16.076,16.034,16.034,330500
1997-07-24,16.234,16.234,16.034,16.034,563578
1997-07-25,16.234,16.234,15.641,15.841,659709
1997-07-28,15.841,16.034,15.841,15.876,379840
1997-07-29,16.034,16.194,16.034,16.153,620261
1997-07-30,16.076,16.194,16.076,16.194,206786
1997-07-31,16.234,16.275,16.034,16.116,508243
1997-08-01,16.034,16.234,16.034,16.034,230530
1997-08-04,16.076,16.076,15.441,15.441,644332
1997-08-05,15.917,16.116,15.917,16.116,429426
1997-08-06,16.034,16.153,16.034,16.116,428743
1997-08-07,16.234,17.423,16.234,17.423,1098001
1997-08-08,17.858,19.205,17.858,18.888,1287907
1997-08-11,18.211,18.211,17.7,17.817,477670
1997-08-12,17.817,18.412,17.817,18.016,697211
1997-08-13,17.028,17.028,17.028,17.028,340597
1997-08-14,16.906,16.906,16.711,16.711,348430
1997-08-18,16.629,16.629,16.234,16.553,208748
1997-08-19,16.67,16.946,16.67,16.946,181580
1997-08-20,16.906,17.105,16.869,16.869,103174
1997-08-21,17.028,17.028,16.869,16.906,301593
1997-08-22,17.028,17.028,17.028,17.028,168272
1997-08-25,17.028,17.028,16.946,16.946,74032
1997-08-26,17.105,17.304,17.105,17.146,146304
1997-08-27,17.423,17.817,17.304,17.341,156873
1997-08-28,17.383,17.464,17.223,17.223,115139
1997-08-29,17.341,17.341,17.028,17.105,125774
1997-09-01,17.028,17.064,16.946,16.946,84946
1997-09-02,17.423,17.858,17.423,17.657,523244
1997-09-03,17.9,18.412,17.9,18.369,621936
1997-09-04,17.858,18.057,17.817,18.016,352779
1997-09-05,18.134,18.412,18.134,18.412,490390
1997-09-08,18.334,18.728,18.211,18.688,405868
1997-09-09,18.652,19.44,18.652,19.401,491401
1997-09-10,19.401,19.641,19.205,19.401,857103
1997-09-11,18.964,19.205,18.964,19.046,264412
1997-09-12,18.688,18.688,18.493,18.493,183578
1997-09-15,19.004,19.364,19.004,19.205,223704
1997-09-16,19.205,19.205,19.046,19.124,226750
1997-09-17,19.401,19.401,19.124,19.124,415418
1997-09-18,19.641,20.393,19.641,20.393,259522
1997-09-19,19.993,20.393,19.993,20.194,383088
1997-09-22,20.393,20.588,20.194,20.588,395129
1997-09-23,19.993,20.194,19.993,20.194,314819
1997-09-24,19.799,19.799,19.558,19.558,190997
1997-09-25,19.401,19.6,19.205,19.401,197405
1997-09-26,19.44,19.44,19.282,19.401,197318
1997-09-29,19.401,19.799,19.401,19.558,64431
1997-09-30,19.401,19.641,19.401,19.6,512378
1997-10-01,19.681,19.993,19.681,19.993,127639
1997-10-02,19.799,19.799,19.401,19.6,321305
1997-10-03,19.641,19.641,19.6,19.641,306367
1997-10-06,17.7,19.087,17.7,18.928,125840
1997-10-07,19.004,19.205,18.928,18.928,346132
1997-10-08,18.805,19.087,18.805,18.964,149001
1997-10-09,18.688,18.769,18.611,18.652,377144
1997-10-10,18.688,18.964,18.688,18.769,239385
1997-10-13,19.205,19.993,19.205,19.799,175560
1997-10-14,19.993,20.393,19.993,20.393,308802
1997-10-15,20.393,20.393,20.194,20.194,378134
1997-10-16,20.393,20.393,20.194,20.194,486302
1997-10-17,20.393,20.787,20.393,20.588,308840
1997-10-20,20.393,20.787,20.393,20.588,158713
1997-10-21,20.588,20.988,20.588,20.588,219240
1997-10-22,20.988,20.988,20.787,20.787,211278
1997-10-23,20.393,20.393,19.799,19.799,140718
1997-10-24,19.799,20.588,19.799,20.588,243994
1997-10-27,19.758,19.758,18.688,19.282,199479
1997-10-28,17.817,17.817,16.234,16.629,113394
1997-10-29,19.6,19.799,19.247,19.401,384265
1997-10-30,18.016,19.004,18.016,18.211,396095
1997-10-31,18.529,19.164,18.529,19.164,345303
1997-11-03,18.611,19.205,18.611,19.164,300288
1997-11-04,19.205,19.205,18.805,18.888,108531
1997-11-05,19.004,19.004,18.611,18.611,83094
1997-11-06,18.964,18.964,18.688,18.728,74733
1997-11-07,18.293,18.412,18.211,18.211,193262
1997-11-12,17.423,17.423,17.105,17.146,127240
1997-11-13,15.841,17.028,15.841,16.906,360042
1997-11-14,16.629,16.827,16.511,16.827,476612
1997-11-17,17.223,17.423,17.183,17.423,315720
1997-11-18,17.423,17.423,16.906,16.946,203904
1997-11-19,16.629,16.629,16.435,16.553,216270
1997-11-20,16.827,16.827,16.592,16.592,81211
1997-11-21,16.987,17.265,16.987,17.265,309327
1997-11-24,16.788,16.788,16.553,16.553,217891
1997-11-25,16.592,16.869,16.592,16.711,200561
1997-11-26,16.435,16.67,16.352,16.47,199585
1997-11-27,16.31,16.47,16.31,16.435,109943
1997-11-28,16.435,16.511,16.234,16.435,142172
1997-12-01,16.629,17.265,16.629,17.223,211601
1997-12-02,17.423,17.74,17.423,17.657,226998
1997-12-03,17.501,17.622,17.383,17.54,184144
1997-12-04,17.423,18.016,17.423,17.622,315806
1997-12-05,17.423,17.423,17.105,17.146,125236
1997-12-08,16.827,16.946,16.711,16.869,110117
1997-12-09,16.629,16.67,16.47,16.629,231649
1997-12-10,16.629,16.788,16.553,16.553,287228
1997-12-11,15.917,16.076,15.917,15.958,377066
1997-12-12,15.841,16.116,15.841,16.076,395571
1997-12-15,16.034,16.275,16.034,16.153,292516
1997-12-16,16.076,16.194,16.034,16.034,308766
1997-12-17,16.153,16.153,16,16,299394
1997-12-18,15.841,16.234,15.841,16.234,248690
1997-12-19,15.841,15.958,15.841,15.841,529374
1997-12-22,15.841,15.917,15.841,15.876,215210
1997-12-23,15.717,16.153,15.717,16.034,124420
1997-12-29,16.47,17.028,16.47,17.028,81725
1997-12-30,17.028,17.464,17.028,17.423,248207
1997-12-31,17.817,18.334,17.817,18.251,266423
1998-01-05,18.211,18.251,17.935,18.211,293995
1998-01-06,17.501,17.501,17.341,17.383,218868
1998-01-07,15.841,15.841,15.841,15.841,480532
1998-01-08,17.183,17.183,16.67,16.746,352588
1998-01-09,16.393,16.629,16.393,16.553,257255
1998-01-12,15.841,16.116,15.758,15.841,411204
1998-01-13,16.67,16.711,16.393,16.711,308020
1998-01-14,17.064,17.223,17.064,17.105,329482
1998-01-15,16.711,16.788,16.629,16.788,120296
1998-01-16,16.711,17.105,16.711,16.987,488584
1998-01-19,17.54,17.817,17.54,17.817,378817
1998-01-20,17.74,17.817,17.423,17.74,312230
1998-01-21,17.74,17.74,17.464,17.54,167470
1998-01-22,17.383,17.581,17.383,17.581,222372
1998-01-23,17.581,17.858,17.581,17.775,178643
1998-01-26,17.657,17.817,17.657,17.7,261540
1998-01-27,17.817,18.134,17.817,18.094,229302
1998-01-28,18.452,19.087,18.452,19.004,396875
1998-01-29,19.247,19.993,19.247,19.799,547931
1998-01-30,20.194,20.194,19.799,19.993,605030
1998-02-02,20.787,21.581,20.787,21.381,578927
1998-02-03,21.381,21.975,21.381,21.381,651059
1998-02-04,21.181,21.181,20.588,20.588,388523
1998-02-05,20.988,21.381,20.988,21.381,976288
1998-02-06,21.581,21.975,21.381,21.381,669254
1998-02-09,21.776,21.776,20.988,21.181,840290
1998-02-10,20.393,20.787,20.393,20.588,220599
1998-02-11,20.787,20.988,20.393,20.393,367615
1998-02-12,20.194,20.194,19.205,19.364,233601
1998-02-13,19.205,19.6,19.205,19.6,500583
1998-02-16,20.588,20.588,19.993,19.993,261745
1998-02-17,20.194,20.588,19.993,20.588,172920
1998-02-18,20.588,20.988,20.588,20.988,617842
1998-02-19,20.988,21.581,20.988,21.181,437856
1998-02-20,20.588,21.181,20.588,20.988,334824
1998-02-23,21.381,21.975,21.381,21.975,566083
1998-02-24,21.581,21.581,20.787,20.988,380297
1998-02-25,20.588,21.181,20.588,20.988,191367
1998-02-26,21.776,21.776,21.381,21.381,728537
1998-02-27,21.776,21.776,21.181,21.381,398485
1998-03-02,21.381,22.37,21.381,22.37,470204
1998-03-03,21.975,21.975,20.988,21.181,308305
1998-03-04,20.988,20.988,20.588,20.988,302525
1998-03-05,20.588,20.588,20.194,20.393,205851
1998-03-06,20.787,21.181,20.787,20.787,137923
1998-03-09,21.776,22.57,21.776,22.176,798814
1998-03-10,22.176,22.769,22.176,22.769,784366
1998-03-11,22.769,22.769,21.975,21.975,433115
1998-03-12,21.975,22.37,21.975,22.176,440484
1998-03-13,22.176,22.37,22.176,22.37,379277
1998-03-16,22.57,22.57,21.975,22.176,312822
1998-03-17,22.57,22.57,22.176,22.37,474365
1998-03-18,22.964,23.163,22.57,22.769,663366
1998-03-19,22.769,23.163,22.769,22.964,162994
1998-03-20,22.964,23.558,22.964,23.558,193649
1998-03-23,23.364,23.364,22.769,22.769,168563
1998-03-24,22.964,22.964,22.37,22.37,228720
1998-03-25,21.975,22.57,21.975,22.57,449807
1998-03-26,22.37,22.37,21.776,22.176,336813
1998-03-27,22.176,22.57,22.176,22.57,336296
1998-03-30,22.57,22.57,22.176,22.176,366742
1998-03-31,21.975,22.37,21.975,22.176,150840
1998-04-01,22.37,22.37,22.176,22.176,169965
1998-04-02,22.37,22.37,21.975,22.176,183104
1998-04-06,22.769,23.163,22.769,22.964,167468
1998-04-07,22.964,23.163,22.964,22.964,236404
1998-04-08,22.769,22.769,22.37,22.57,145720
1998-04-09,22.176,22.57,22.176,22.57,133454
1998-04-14,22.57,22.769,22.57,22.769,79231
1998-04-15,22.964,22.964,22.37,22.769,118350
1998-04-16,22.57,22.57,22.176,22.176,68897
1998-04-17,21.975,22.176,21.776,21.776,397670
1998-04-20,21.975,22.176,21.776,21.776,95800
1998-04-21,21.776,21.776,21.381,21.581,88426
1998-04-22,22.964,22.964,22.57,22.57,360579
1998-04-23,23.364,23.364,22.964,23.364,243086
1998-04-24,23.757,24.747,23.757,24.552,413937
1998-04-27,24.552,24.552,23.757,23.757,250605
1998-04-28,23.757,24.152,23.558,24.152,295312
1998-04-29,24.552,25.34,24.552,24.945,206055
1998-04-30,24.945,25.934,24.945,25.735,352829
1998-05-04,26.134,26.328,25.934,25.934,192084
1998-05-05,26.923,26.923,26.328,26.328,278897
1998-05-06,26.529,26.529,25.934,25.934,149517
1998-05-07,26.134,26.328,25.934,26.134,343236
1998-05-08,25.735,26.529,25.735,26.134,345350
1998-05-11,26.529,26.727,26.529,26.529,280078
1998-05-12,26.529,26.529,25.735,25.735,207384
1998-05-13,25.735,25.735,25.14,25.34,194766
1998-05-14,25.14,25.34,24.552,25.34,89775
1998-05-15,24.945,25.14,24.552,25.14,170136
1998-05-18,24.945,24.945,23.757,23.757,130448
1998-05-19,24.152,24.352,24.152,24.152,485223
1998-05-20,24.352,24.747,24.352,24.552,199330
1998-05-21,25.735,26.134,25.735,25.934,414871
1998-05-22,25.735,26.328,25.54,26.134,395669
1998-05-25,25.934,25.934,25.34,25.934,150675
1998-05-26,23.957,25.54,23.957,25.54,148039
1998-05-27,24.747,24.747,23.558,23.957,66176
1998-05-28,24.945,25.34,24.352,24.352,149914
1998-05-29,23.757,24.352,23.364,23.757,634889
1998-06-01,23.757,23.757,22.37,23.163,490936
1998-06-02,22.37,23.163,22.37,22.769,288871
1998-06-03,23.364,24.152,23.364,23.757,144062
1998-06-04,23.957,24.352,23.757,23.957,259158
1998-06-05,25.34,25.54,24.945,25.34,340614
1998-06-08,25.34,25.34,25.14,25.14,197583
1998-06-09,25.34,25.34,24.352,24.352,226859
1998-06-10,24.945,25.14,24.552,24.945,359994
1998-06-15,24.152,24.152,23.364,23.364,139402
1998-06-16,24.152,25.34,24.152,24.945,180194
1998-06-17,25.34,25.735,24.945,25.34,181290
1998-06-18,26.529,26.529,25.934,26.529,431344
1998-06-19,26.923,26.923,26.134,26.328,259780
1998-06-22,27.322,27.717,26.923,27.322,161832
1998-06-23,26.328,26.529,26.134,26.529,148618
1998-06-24,26.134,26.529,26.134,26.529,60858
1998-06-25,26.134,26.923,26.134,26.529,105354
1998-06-26,26.134,26.727,25.735,26.727,171638
1998-06-29,26.328,26.727,26.328,26.529,31511
1998-06-30,26.328,26.529,26.134,26.328,274658
1998-07-01,26.328,26.529,26.328,26.328,94472
1998-07-02,26.727,26.923,26.727,26.923,120704
1998-07-03,26.923,27.517,26.923,27.322,128926
1998-07-06,27.322,28.31,27.322,27.917,192234
1998-07-07,27.917,27.917,27.517,27.517,396043
1998-07-08,27.123,27.123,26.923,26.923,314918
1998-07-09,26.923,26.923,26.923,26.923,104400
1998-07-10,26.923,26.923,26.727,26.727,150888
1998-07-13,26.923,28.111,26.923,27.917,311850
1998-07-14,28.51,28.905,28.111,28.51,476728
1998-07-15,28.51,28.51,28.111,28.31,718424
1998-07-16,28.111,28.51,28.111,28.51,179055
1998-07-17,29.104,29.498,28.705,28.905,672398
1998-07-20,29.104,30.487,29.104,30.487,247216
1998-07-21,29.698,30.885,29.104,30.292,320351
1998-07-22,29.698,29.698,29.298,29.498,240841
1998-07-23,29.498,30.487,29.498,30.487,238853
1998-07-24,29.104,29.893,29.104,29.893,394061
1998-07-27,28.905,29.104,28.31,28.51,207735
1998-07-28,28.31,28.51,28.111,28.111,345443
1998-07-29,26.529,27.717,26.529,27.717,239669
1998-07-30,27.517,27.517,26.923,27.322,334344
1998-07-31,27.322,27.322,26.923,26.923,100134
1998-08-03,25.735,25.735,25.34,25.54,136061
1998-08-04,24.552,25.14,24.552,25.14,359018
1998-08-05,23.757,23.757,23.163,23.364,301974
1998-08-06,23.163,23.364,22.37,22.37,245077
1998-08-07,22.176,22.964,22.176,22.769,372488
1998-08-10,23.364,23.558,22.964,22.964,179917
1998-08-11,22.57,22.57,21.581,21.581,333694
1998-08-12,21.381,21.975,20.787,21.581,441642
1998-08-13,20.393,20.393,19.401,19.799,440891
1998-08-14,20.988,21.776,20.988,21.581,207832
1998-08-17,20.393,20.988,20.393,20.787,301210
1998-08-18,22.37,22.37,21.776,22.176,376154
1998-08-19,22.964,22.964,22.57,22.769,252386
1998-08-20,22.37,22.37,21.776,21.975,201356
1998-08-21,21.181,21.181,20.787,20.988,480333
1998-08-24,20.988,20.988,20.588,20.988,445537
1998-08-25,20.988,21.381,20.988,21.181,229744
1998-08-26,21.181,21.181,19.993,20.194,193579
1998-08-27,19.087,19.799,17.581,17.817,431866
1998-08-28,17.183,17.183,16.352,17.146,386385
1998-08-31,16.234,16.629,16.234,16.511,533828
1998-09-01,15.441,15.958,15.364,15.482,484554
1998-09-02,16.987,17.817,16.987,17.657,400815
1998-09-03,18.652,18.652,17.7,17.817,558311
1998-09-04,18.611,19.004,18.211,18.728,457390
1998-09-07,19.004,19.401,19.004,19.124,530607
1998-09-08,19.004,19.401,18.611,19.401,433408
1998-09-09,18.412,18.412,18.016,18.016,221625
1998-09-10,17.028,17.817,17.028,17.223,202213
1998-09-11,16.553,17.028,16.553,16.987,394637
1998-09-14,17.028,18.211,17.028,17.423,391287
1998-09-15,17.423,17.423,16.788,16.946,334751
1998-09-16,17.265,17.341,16.987,17.028,197246
1998-09-17,17.028,17.028,16.076,16.234,116836
1998-09-18,16.435,17.028,16.234,16.827,201915
1998-09-21,16.435,16.435,16.034,16.234,232170
1998-09-22,16.435,16.827,16.435,16.711,229209
1998-09-23,16.629,17.183,16.629,17.028,237689
1998-09-24,17.622,17.817,17.423,17.423,460051
1998-09-25,16.827,16.827,16.435,16.592,496390
1998-09-28,16.034,16.234,16.034,16.153,298854
1998-09-29,16.153,16.153,15.958,16.076,228000
1998-09-30,14.57,14.811,14.412,14.77,606438
1998-10-01,13.581,13.581,12.948,13.065,430439
1998-10-02,12.788,13.065,12.629,12.948,744000
1998-10-05,12.235,12.471,11.681,11.799,529524
1998-10-06,11.129,11.681,11.129,11.599,501044
1998-10-07,12.157,12.157,11.441,11.482,302353
1998-10-08,11.523,11.523,10.693,10.846,341583
1998-10-09,11.482,11.799,11.405,11.681,645474
1998-10-12,12.393,12.393,12.035,12.352,262568
1998-10-13,11.876,12.235,11.876,12.035,518153
1998-10-14,11.876,12.276,11.876,12.276,372822
1998-10-15,12.318,12.393,11.999,11.999,792671
1998-10-16,12.67,12.87,12.471,12.752,914553
1998-10-19,12.83,12.83,12.67,12.752,317992
1998-10-20,12.629,13.346,12.629,13.305,433662
1998-10-21,13.105,13.5,13.105,13.465,548169
1998-10-22,13.5,14.334,13.5,14.252,323549
1998-10-23,14.176,15.046,14.176,14.811,342615
1998-10-26,15.046,15.799,15.006,15.681,413420
1998-10-27,15.441,15.6,15.124,15.441,575417
1998-10-28,15.046,15.046,14.528,14.652,704391
1998-10-29,14.528,15.088,14.528,14.729,541376
1998-10-30,15.046,15.641,15.046,15.482,823576
1998-11-02,16.234,17.146,16.234,17.064,358088
1998-11-03,16.987,16.987,16.592,16.711,1122664
1998-11-04,17.223,18.134,17.223,18.134,325920
1998-11-05,18.928,18.928,18.211,18.369,973209
1998-11-06,19.401,19.401,18.769,18.964,386469
1998-11-09,19.401,19.401,19.004,19.205,431710
1998-11-10,18.057,18.452,18.016,18.057,162045
1998-11-12,17.423,17.817,17.064,17.183,192617
1998-11-13,17.028,18.057,17.028,18.057,352233
1998-11-16,18.728,19.6,18.728,19.401,196345
1998-11-17,18.611,18.611,17.817,18.016,251063
1998-11-18,18.016,18.251,17.817,17.9,266644
1998-11-19,17.74,17.74,17.223,17.501,203773
1998-11-20,17.54,17.817,17.54,17.817,324412
1998-11-23,18.293,18.412,18.134,18.211,446327
1998-11-24,18.611,18.611,17.501,17.775,310646
1998-11-25,17.74,18.016,17.464,18.016,501617
1998-11-26,17.775,18.057,17.7,17.817,201904
1998-11-27,17.223,17.341,16.435,17.223,572060
1998-11-30,16.629,17.028,16.629,16.711,390555
1998-12-01,15.876,16.034,15.441,15.482,349939
1998-12-02,15.876,16.034,15.681,15.841,210211
1998-12-03,15.441,16.31,15.046,16.153,145754
1998-12-04,16.034,16.67,16.034,16.629,219164
1998-12-07,16.869,17.064,16.629,17.028,134734
1998-12-08,17.028,17.341,16.906,17.341,366727
1998-12-09,17.304,17.7,17.304,17.423,182543
1998-12-10,18.016,18.412,18.016,18.094,302294
1998-12-11,17.423,17.423,17.223,17.304,160312
1998-12-14,17.064,17.265,17.028,17.064,176165
1998-12-15,17.464,17.622,17.341,17.423,86124
1998-12-16,17.501,17.501,17.064,17.265,130264
1998-12-17,17.341,17.341,16.827,16.869,109099
1998-12-18,17.223,17.223,16.869,17.183,208241
1998-12-21,17.028,17.028,16.629,16.788,56649
1998-12-22,17.028,17.657,17.028,17.501,146961
1998-12-23,17.423,17.858,17.423,17.817,269551
1998-12-28,18.016,18.769,18.016,18.529,156059
1998-12-29,18.211,18.211,17.7,17.74,151087
1998-12-30,17.858,17.858,17.501,17.74,140276
1998-12-31,17.146,17.423,17.146,17.341,151177
1999-01-04,17.817,17.817,17.423,17.622,131550
1999-01-05,17.7,17.7,17.105,17.183,192648
1999-01-06,17.423,17.977,17.423,17.9,570491
1999-01-07,18.611,18.805,18.293,18.369,447073
1999-01-08,18.611,20.393,18.611,20.194,861980
1999-01-11,19.799,19.799,19.282,19.322,602083
1999-01-12,19.004,19.205,18.569,18.611,248646
1999-01-13,17.817,17.817,16.153,16.711,423364
1999-01-14,16.234,16.746,16.153,16.275,787602
1999-01-15,15.441,16.034,15.246,15.958,836246
1999-01-18,16.987,17.105,16.435,17.028,631147
1999-01-19,17.028,17.028,16.234,16.746,336945
1999-01-20,16.629,16.987,16.234,16.234,343127
1999-01-21,16.827,16.827,16.47,16.629,428455
1999-01-22,15.841,15.841,15.524,15.681,437415
1999-01-25,15.206,15.641,15.206,15.405,479359
1999-01-26,15.323,15.641,15.246,15.6,800537
1999-01-27,16.034,16.034,15.758,15.876,405619
1999-01-28,16.511,17.183,16.511,17.183,645452
1999-01-29,17.105,17.183,16.906,17.183,709302
1999-02-01,17.028,17.028,16.511,16.629,336474
1999-02-02,16.511,16.67,16.352,16.352,278883
1999-02-03,16.511,16.629,16.034,16.31,184305
1999-02-04,16.629,16.629,16.275,16.352,404202
1999-02-05,16.511,16.511,16.194,16.234,237632
1999-02-08,16.511,16.629,16.47,16.629,291949
1999-02-09,16.275,16.352,16.076,16.076,170096
1999-02-10,15.876,16.234,15.841,16.194,107848
1999-02-11,16.076,16.435,16.076,16.393,138951
1999-02-12,16.629,16.746,16.435,16.553,344703
1999-02-15,16.234,16.47,16.234,16.47,230600
1999-02-16,16.592,16.629,16.393,16.629,170029
1999-02-17,16.592,16.592,16.275,16.393,162064
1999-02-18,16.393,16.47,16.393,16.393,67868
1999-02-19,16.194,16.352,16.034,16.116,206820
1999-02-22,15.841,15.841,15.441,15.441,473528
1999-02-23,15.841,15.841,15.246,15.364,456497
1999-02-24,15.681,15.681,15.323,15.524,211693
1999-02-25,15.681,15.681,15.124,15.364,158260
1999-02-26,15.441,15.441,15.046,15.046,397460
1999-03-01,15.046,15.046,14.57,14.611,361412
1999-03-02,14.652,15.046,14.611,15.046,272670
1999-03-03,14.652,14.846,14.452,14.452,252177
1999-03-04,14.176,14.176,13.898,14.058,356201
1999-03-05,14.058,14.217,13.7,14.058,423921
1999-03-08,14.294,14.611,14.176,14.57,543650
1999-03-09,14.888,15.165,14.77,14.846,459483
1999-03-10,15.046,15.046,14.846,14.969,228938
1999-03-11,15.046,15.405,15.046,15.323,249562
1999-03-12,15.799,15.958,15.681,15.958,285122
1999-03-15,15.841,15.841,15.282,15.441,328144
1999-03-16,15.046,15.364,15.046,15.088,175739
1999-03-17,15.046,15.405,14.969,15.405,144986
1999-03-18,15.165,15.165,14.928,15.088,209482
1999-03-19,15.841,16.234,15.758,16,497153
1999-03-22,16.393,18.293,16.393,18.293,1300067
1999-03-23,18.016,19.124,17.54,17.54,996642
1999-03-24,16.234,17.423,16.234,17.383,947963
1999-03-25,17.423,18.293,17.423,17.858,751156
1999-03-26,17.817,18.293,17.304,17.341,1237096
1999-03-29,17.817,18.611,17.341,18.452,705452
1999-03-30,18.611,19.401,18.452,18.611,1238389
1999-03-31,18.652,19.124,18.652,18.964,813065
1999-04-01,18.611,19.124,18.611,18.805,502004
1999-04-06,19.046,19.364,18.928,19.046,500017
1999-04-07,19.205,19.641,19.205,19.6,702903
1999-04-08,19.799,21.776,19.799,20.988,1336695
1999-04-09,21.776,21.776,20.988,21.381,1400438
1999-04-12,20.988,21.181,20.393,20.588,848508
1999-04-13,20.988,20.988,20.194,20.988,770238
1999-04-14,19.993,20.588,19.993,20.194,349258
1999-04-15,19.799,19.799,19.124,19.247,276633
1999-04-16,19.522,19.758,19.247,19.247,284551
1999-04-19,19.799,21.181,19.799,20.988,415546
1999-04-20,19.6,19.993,19.44,19.6,600877
1999-04-21,19.799,19.799,19.481,19.6,372118
1999-04-22,19.799,19.993,19.681,19.799,473759
1999-04-23,19.799,19.799,19.205,19.364,190913
1999-04-26,19.205,19.205,18.888,18.928,181803
1999-04-27,19.205,19.205,18.964,19.004,370601
1999-04-28,18.728,18.728,18.134,18.211,186280
1999-04-29,18.211,18.334,18.134,18.293,217200
1999-04-30,19.004,19.004,18.611,18.652,267998
1999-05-04,19.205,19.205,18.928,19.004,351853
1999-05-05,18.888,19.247,18.728,19.124,219041
1999-05-06,19.6,19.993,19.401,19.6,307757
1999-05-07,19.799,19.993,19.717,19.799,403001
1999-05-10,19.6,19.641,19.522,19.522,192777
1999-05-11,19.6,19.6,19.401,19.558,135780
1999-05-12,19.44,19.558,18.611,18.805,95159
1999-05-13,18.847,19.004,18.769,19.004,120110
1999-05-14,18.847,18.847,18.134,18.211,247129
1999-05-17,18.176,18.176,18.016,18.057,139534
1999-05-18,18.016,18.334,18.016,18.334,399908
1999-05-19,18.251,18.769,18.251,18.611,304359
1999-05-20,18.688,19.247,18.688,19.087,305797
1999-05-21,19.124,19.247,18.805,19.087,260772
1999-05-24,18.964,18.964,18.569,18.688,36695
1999-05-25,18.452,18.569,18.251,18.529,156784
1999-05-26,18.452,18.928,18.452,18.688,163876
1999-05-27,18.769,18.769,18.452,18.493,109910
1999-05-28,18.529,18.611,18.176,18.251,169854
1999-05-31,17.817,18.176,17.817,18.016,167472
1999-06-01,17.858,18.211,17.858,18.211,221030
1999-06-02,18.176,18.211,18.134,18.134,75945
1999-06-07,18.176,18.176,17.9,18.016,223122
1999-06-08,17.9,17.935,17.74,17.817,147062
1999-06-09,17.622,18.016,17.622,17.935,339606
1999-06-10,18.176,18.211,17.775,17.817,261280
1999-06-11,17.817,18.334,17.817,18.293,289229
1999-06-14,18.211,19.205,18.211,18.928,579798
1999-06-15,18.964,19.6,18.769,19.322,536054
1999-06-16,19.44,20.194,19.44,19.993,1015693
1999-06-17,20.393,22.176,20.393,21.381,1109129
1999-06-18,21.975,22.37,21.381,21.975,1075411
1999-06-21,21.381,21.381,19.205,20.988,623659
1999-06-22,20.588,20.988,20.194,20.393,472994
1999-06-23,19.44,21.181,19.44,20.393,1107809
1999-06-24,21.181,21.581,20.787,20.988,932229
1999-06-25,20.988,21.776,20.988,21.581,559109
1999-06-28,21.975,23.957,21.975,23.757,1264130
1999-06-29,23.757,24.152,23.163,23.757,1561894
1999-06-30,21.581,24.747,21.581,24.747,3213013
1999-07-01,25.735,25.735,24.352,24.352,1151472
1999-07-02,24.552,25.14,24.152,24.352,1263626
1999-07-05,24.552,24.552,23.957,24.352,603285
1999-07-06,24.352,24.552,24.152,24.352,584253
1999-07-07,24.352,25.34,24.352,24.945,767430
1999-07-08,24.945,25.934,24.945,25.735,1079332
1999-07-09,26.134,27.517,26.134,26.923,1406718
1999-07-12,26.727,26.727,25.735,26.134,814769
1999-07-13,25.735,26.923,25.735,26.134,1416022
1999-07-14,26.923,28.111,26.923,28.111,2051216
1999-07-15,29.498,29.498,27.322,27.517,4103599
1999-07-16,27.517,27.717,27.322,27.517,1693869
1999-07-19,27.917,27.917,26.727,26.923,693703
1999-07-20,26.727,27.123,26.134,26.134,434163
1999-07-21,25.54,25.735,24.747,24.747,747286
1999-07-22,24.747,24.747,24.152,24.552,540712
1999-07-23,22.964,23.757,22.57,23.364,2343034
1999-07-26,23.558,23.558,21.776,21.975,493034
1999-07-27,21.975,22.769,21.776,22.769,682333
1999-07-28,22.964,23.757,22.964,23.364,727047
1999-07-29,23.757,24.152,23.364,23.558,777904
1999-07-30,23.558,24.552,23.558,24.152,383345
1999-08-02,24.352,24.352,23.757,24.152,233270
1999-08-03,23.757,23.757,23.163,23.757,413166
1999-08-04,23.364,23.558,22.964,23.364,271399
1999-08-05,22.964,24.152,22.964,24.152,764819
1999-08-06,23.757,24.747,23.757,24.552,822444
1999-08-09,24.352,24.945,24.352,24.552,660837
1999-08-10,24.352,24.352,23.757,23.757,320578
1999-08-11,23.364,24.152,23.364,23.957,508368
1999-08-12,23.757,24.352,23.757,24.152,230613
1999-08-13,23.957,24.152,23.757,24.152,318807
1999-08-16,24.152,24.152,23.757,23.957,400279
1999-08-17,22.964,23.757,22.964,23.364,214170
1999-08-18,23.364,23.558,23.364,23.364,201861
1999-08-19,23.757,24.152,23.558,23.558,231036
